YEAR_ID,MONTH_ID,SEQ,CUTOFF_DATE,BORROWER_COUNT,BORROWER_CODE_NAME,JOINT,LENDING UNIT,LG,Major Industry,Account/Loan Type,Customer Size,Development Lending Program,Location,Region,Account Class,Interest Rate,Interest Type,Type of Facility,Collateral Type,Collateral Type Description,Source,Loan Term,No. of Days-Loan Term,Past Due Date,Loan Status,Area Code,   NPL   ,   Sum of Sum of Approved Amount   ,   Sum of Sum of Collateral Amount   ,   Sum of Sum of Release Amount   ,   Sum of Sum of Booked Reserves   ,   Sum of Sum of Loan Portfolio   ,MONTH_YEAR,GDP,INFL,UNEMP,USD,Month Name,IS_NPL,Interest Rate Range
2023,12,17,12/31/2023,1,BORROWER_4378,BORROWER_4378-2023-12,KIDAPAWAN LENDING CENTER,SWMLG,PUBLIC ADMINISTRATION AND DEFENSE; COMPULSORY SOCIAL SECURITY,Loans to LGU,Small,Assistance for Economic and Social Development for LGUs Financing Program,COTABATO,Soccsksargen,PASS,6.1,Variable,TERM LOAN,Unsecured,(blank),DBP,Long Term,2557,,CUR,PA,0.00,8400000.00,0.00,8384000.00,0.00,7385904.80,23-Dec,5.54,3.9,3.1,55.5877,DEC,0,5.00% - 7.99%
2024,12,21,12/31/2024,1,BORROWER_4378,BORROWER_4378-2024-12,KIDAPAWAN LENDING CENTER,SWMLG,PUBLIC ADMINISTRATION AND DEFENSE; COMPULSORY SOCIAL SECURITY,Loans to LGU,Small,Assistance for Economic and Social Development for LGUs Financing Program,COTABATO,Soccsksargen,PASS,6.8,Variable,TERM LOAN,Unsecured,(blank),DBP,Long Term,2557,,CUR,PA,0.00,8400000.00,0.00,8384000.00,0.00,6188190.56,24-Dec,5.3,2.9,3.1,58.448,DEC,0,5.00% - 7.99%
2025,12,25,12/31/2025,1,BORROWER_4378,BORROWER_4378-2025-12,KIDAPAWAN LENDING CENTER,SWMLG,PUBLIC ADMINISTRATION AND DEFENSE; COMPULSORY SOCIAL SECURITY,Loans to LGU,Small,Assistance for Economic and Social Development for LGUs Financing Program,COTABATO,Soccsksargen,PASS,6.8,Variable,TERM LOAN,Unsecured,(blank),DBP,Long Term,2557,,CUR,PA,0.00,8400000.00,0.00,8384000.00,0.00,4990476.32,2025-12,3,1.8,4.4,58.8488,DEC,0,5.00% - 7.99%
2022,12,13,12/31/2022,1,BORROWER_4379,BORROWER_4379-2022-12,SME (NCR) DEPARTMENT,SMERMMLG,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,SME Loans - Medium,Medium,No Program,METRO MANILA,National Capital Region,PASS,6.5,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,117,,CUR,PA,0.00,30000000.00,0.00,14997500.00,0.00,9646385.14,22-Dec,7.1,8.1,4.3,55.6839,DEC,0,5.00% - 7.99%
2023,12,17,12/31/2023,1,BORROWER_4379,BORROWER_4379-2023-12,SME (NCR) DEPARTMENT,SMERMMLG,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,SME Loans - Medium,Medium,No Program,METRO MANILA,National Capital Region,PASS,9,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,60,,CUR,PA,0.00,30000000.00,0.00,14000000.00,0.00,14000000.00,23-Dec,5.54,3.9,3.1,55.5877,DEC,0,8.00% - 9.99%
2024,12,21,12/31/2024,1,BORROWER_4379,BORROWER_4379-2024-12,SME (NCR) DEPARTMENT,SMERMMLG,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,SME Loans - Medium,Medium,No Program,METRO MANILA,National Capital Region,PASS,9.1,Variable,REVOLVING CREDIT LINE,Secured,(blank),DBP,Short Term,36,,CUR,PA,0.00,30000000.00,3000000.00,15000000.00,0.00,15000000.00,24-Dec,5.3,2.9,3.1,58.448,DEC,0,8.00% - 9.99%
2025,12,25,12/31/2025,1,BORROWER_4379,BORROWER_4379-2025-12,SME (NCR) DEPARTMENT,SMERMMLG,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,SME Loans - Medium,Medium,No Program,METRO MANILA,National Capital Region,PASS,9,Variable,REVOLVING CREDIT LINE,Secured,DEPOSIT/DEPOSIT SUBTITUTES,DBP,Short Term,60,,CUR,PA,0.00,30000000.00,6000000.00,12000000.00,0.00,12000000.00,2025-12,3,1.8,4.4,58.8488,DEC,0,8.00% - 9.99%
2019,12,1,12/31/2019,1,BORROWER_438,BORROWER_438-2019-12,BACOLOD LENDING CENTER,VLG,"AGRICULTURE, FORESTRY AND FISHING",SME Loans - Small,Small,Agri Compliance,NEGROS OCCIDENTAL,Western Visayas,CURRENT,8,Variable,REVOLVING CREDIT LINE,Secured,REAL ESTATE,DBP,Short Term,180,,CUR,PA,0.00,3000000.00,1406800.00,1500000.00,0.00,1500000.00,19-Dec,6.6,2.4,4.59,50.7671,DEC,0,8.00% - 9.99%
2020,12,5,12/31/2020,1,BORROWER_438,BORROWER_438-2020-12,BACOLOD LENDING CENTER,VLG,"AGRICULTURE, FORESTRY AND FISHING",SME Loans - Small,Small,Agri Compliance,NEGROS OCCIDENTAL,Western Visayas,CURRENT,8,Variable,REVOLVING CREDIT LINE,Secured,OTHERS COLLATERAL,DBP,Short Term,179,10/5/2020,PDO,NPA,1485000.00,3000000.00,95759682.00,1500000.00,0.00,1485000.00,20-Dec,-8.2,3.3,8.74,48.0637,DEC,1,8.00% - 9.99%
2021,12,9,12/31/2021,1,BORROWER_438,BORROWER_438-2021-12,BACOLOD LENDING CENTER,VLG,"AGRICULTURE, FORESTRY AND FISHING",SME Loans - Small,Small,Agri Compliance,NEGROS OCCIDENTAL,Western Visayas,PASS,8,Variable,REVOLVING CREDIT LINE,Secured,OTHERS COLLATERAL,DBP,Short Term,179,10/5/2020,PDO,NPA,1485000.00,3000000.00,95759682.00,1500000.00,130205.57,1485000.00,21-Dec,7.9,3.1,6.6,50.2478,DEC,1,8.00% - 9.99%
2022,12,13,12/31/2022,1,BORROWER_438,BORROWER_438-2022-12,BACOLOD LENDING CENTER,VLG,"AGRICULTURE, FORESTRY AND FISHING",SME Loans - Small,Small,Agri Compliance,NEGROS OCCIDENTAL,Western Visayas,PASS,8,Variable,REVOLVING CREDIT LINE,Secured,OTHERS COLLATERAL,DBP,Short Term,179,10/5/2020,PDO,NPA,1485000.00,3000000.00,95759682.00,1500000.00,145106.77,1485000.00,22-Dec,7.1,8.1,4.3,55.6839,DEC,1,8.00% - 9.99%
2023,12,17,12/31/2023,1,BORROWER_438,BORROWER_438-2023-12,BACOLOD LENDING CENTER,VLG,"AGRICULTURE, FORESTRY AND FISHING",SME Loans - Small,Small,Agri Compliance,NEGROS OCCIDENTAL,Western Visayas,PASS,8,Variable,REVOLVING CREDIT LINE,Secured,OTHERS COLLATERAL,DBP,Short Term,179,10/5/2020,PDO,NPA,1485000.00,3000000.00,95759682.00,1500000.00,179423.64,1485000.00,23-Dec,5.54,3.9,3.1,55.5877,DEC,1,8.00% - 9.99%
2024,12,21,12/31/2024,1,BORROWER_438,BORROWER_438-2024-12,BACOLOD LENDING CENTER,VLG,"AGRICULTURE, FORESTRY AND FISHING",SME Loans - Small,Small,Agri Compliance,NEGROS OCCIDENTAL,Western Visayas,PASS,8,Variable,REVOLVING CREDIT LINE,Secured,OTHERS COLLATERAL,DBP,Short Term,179,10/5/2020,PDO,NPA,1485000.00,3000000.00,95759682.00,1500000.00,179423.64,1485000.00,24-Dec,5.3,2.9,3.1,58.448,DEC,1,8.00% - 9.99%
2025,12,25,12/31/2025,1,BORROWER_438,BORROWER_438-2025-12,BACOLOD LENDING CENTER,VLG,"AGRICULTURE, FORESTRY AND FISHING",SME Loans - Small,Small,Agri Compliance,NEGROS OCCIDENTAL,Western Visayas,PASS,8,Variable,REVOLVING CREDIT LINE,Secured,OTHERS COLLATERAL,DBP,Short Term,180,10/5/2020,PDO,NPA,1485000.00,3000000.00,95759682.00,1500000.00,1167959.93,1485000.00,2025-12,3,1.8,4.4,58.8488,DEC,1,8.00% - 9.99%
2022,12,13,12/31/2022,1,BORROWER_4380,BORROWER_4380-2022-12,LEGAZPI LENDING CENTER,SLLG,CONSTRUCTION,SME Loans - Medium,Medium,Infrastructure Contractor Support Program,MASBATE,Bicol,PASS,7,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,180,,CUR,PA,0.00,60000000.00,0.00,10000000.00,0.00,10000000.00,22-Dec,7.1,8.1,4.3,55.6839,DEC,0,5.00% - 7.99%
2023,12,17,12/31/2023,1,BORROWER_4380,BORROWER_4380-2023-12,LEGAZPI LENDING CENTER,SLLG,CONSTRUCTION,SME Loans - Medium,Medium,Infrastructure Contractor Support Program,MASBATE,Bicol,SUBSTANDARD UNSECURED,7.5,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,180,4/13/2023,PDO,NPA,10000000.00,60000000.00,0.00,10000000.00,1978460.00,10000000.00,23-Dec,5.54,3.9,3.1,55.5877,DEC,1,5.00% - 7.99%
2024,12,21,12/31/2024,1,BORROWER_4380,BORROWER_4380-2024-12,LEGAZPI LENDING CENTER,SLLG,CONSTRUCTION,SME Loans - Medium,Medium,Infrastructure Contractor Support Program,MASBATE,Bicol,SUBSTANDARD UNSECURED,7.5,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,180,4/13/2023,PDO,NPA,9087920.84,60000000.00,0.00,10000000.00,9087920.84,9087920.84,24-Dec,5.3,2.9,3.1,58.448,DEC,1,5.00% - 7.99%
2025,12,25,12/31/2025,1,BORROWER_4380,BORROWER_4380-2025-12,LEGAZPI LENDING CENTER,SLLG,CONSTRUCTION,SME Loans - Medium,Medium,Infrastructure Contractor Support Program,MASBATE,Bicol,SUBSTANDARD UNSECURED,7.5,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,180,4/13/2023,PDO,NPA,9087920.84,60000000.00,0.00,10000000.00,9087920.84,9087920.84,2025-12,3,1.8,4.4,58.8488,DEC,1,5.00% - 7.99%
2023,12,17,12/31/2023,1,BORROWER_4381,BORROWER_4381-2023-12,SME (NCR) DEPARTMENT,SMERMMLG,CONSTRUCTION,SME Loans - Medium,Medium,Infrastructure Contractor Support Program,METRO MANILA,National Capital Region,SPECIALLY MENTIONED,8.8,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,180,,CUR,PA,0.00,25000000.00,0.00,6100000.00,0.00,6100000.00,23-Dec,5.54,3.9,3.1,55.5877,DEC,0,8.00% - 9.99%
2022,12,13,12/31/2022,1,BORROWER_4383,BORROWER_4383-2022-12,ILAGAN LENDING CENTER,NCLLG,TRANSPORTATION  AND  STORAGE ,SME Loans - Small,Small,Program Assistance to Support Alternative Driving Approaches,ISABELA,Cagayan Valley,SPECIALLY MENTIONED,6,Fixed,TERM LOAN,Secured,MACHINERY & EQUIPMENT,JICA,Long Term,2557,,CUR,PA,0.00,132820000.00,142100000.00,132820000.00,6641000.00,132820000.00,22-Dec,7.1,8.1,4.3,55.6839,DEC,0,5.00% - 7.99%
2023,12,17,12/31/2023,1,BORROWER_4383,BORROWER_4383-2023-12,ILAGAN LENDING CENTER,NCLLG,TRANSPORTATION  AND  STORAGE ,SME Loans - Small,Small,Program Assistance to Support Alternative Driving Approaches,ISABELA,Cagayan Valley,SPECIALLY MENTIONED,6,Fixed,TERM LOAN,Secured,MACHINERY & EQUIPMENT,JICA,Long Term,2557,,CUR,PA,0.00,132820000.00,142100000.00,132820000.00,0.00,114892478.80,23-Dec,5.54,3.9,3.1,55.5877,DEC,0,5.00% - 7.99%
2024,12,21,12/31/2024,1,BORROWER_4383,BORROWER_4383-2024-12,ILAGAN LENDING CENTER,NCLLG,TRANSPORTATION  AND  STORAGE ,SME Loans - Small,Small,Program Assistance to Support Alternative Driving Approaches,ISABELA,Cagayan Valley,SPECIALLY MENTIONED,6,Fixed,TERM LOAN,Secured,MACHINERY & EQUIPMENT,JICA,Long Term,2040,,CUR,PA,0.00,132820000.00,142100000.00,113287156.00,0.00,113287156.00,24-Dec,5.3,2.9,3.1,58.448,DEC,0,5.00% - 7.99%
2025,12,25,12/31/2025,1,BORROWER_4383,BORROWER_4383-2025-12,ILAGAN LENDING CENTER,NCLLG,TRANSPORTATION  AND  STORAGE ,SME Loans - Small,Small,Program Assistance to Support Alternative Driving Approaches,ISABELA,Cagayan Valley,SPECIALLY MENTIONED,6,Fixed,TERM LOAN,Secured,MACHINERY & EQUIPMENT,JICA,Long Term,2040,1/28/2025,PDO,NPA,106327156.00,132820000.00,142100000.00,113287156.00,22136053.52,106327156.00,2025-12,3,1.8,4.4,58.8488,DEC,1,5.00% - 7.99%
2022,12,13,12/31/2022,1,BORROWER_4384,BORROWER_4384-2022-12,CEBU (NORTH) LENDING CENTER,VLG,TRANSPORTATION  AND  STORAGE ,SME Loans - Medium,Medium,Program Assistance to Support Alternative Driving Approaches,CEBU,Central Visayas,SPECIALLY MENTIONED,6,Fixed,TERM LOAN,Unsecured,(blank),JICA,Long Term,2557,,CUR,PA,0.00,35100000.00,0.00,35100000.00,1755000.00,35100000.00,22-Dec,7.1,8.1,4.3,55.6839,DEC,0,5.00% - 7.99%
2023,12,17,12/31/2023,1,BORROWER_4384,BORROWER_4384-2023-12,CEBU (NORTH) LENDING CENTER,VLG,TRANSPORTATION  AND  STORAGE ,SME Loans - Medium,Medium,Program Assistance to Support Alternative Driving Approaches,CEBU,Central Visayas,SPECIALLY MENTIONED,6,Fixed,TERM LOAN,Secured,MACHINERY & EQUIPMENT,JICA,Long Term,2283,,CUR,PA,0.00,35100000.00,37500000.00,33998852.21,0.00,31073830.04,23-Dec,5.54,3.9,3.1,55.5877,DEC,0,5.00% - 7.99%
2024,12,21,12/31/2024,1,BORROWER_4384,BORROWER_4384-2024-12,CEBU (NORTH) LENDING CENTER,VLG,TRANSPORTATION  AND  STORAGE ,SME Loans - Medium,Medium,Program Assistance to Support Alternative Driving Approaches,CEBU,Central Visayas,PASS,6,Fixed,TERM LOAN,Secured,MACHINERY & EQUIPMENT,JICA,Long Term,2222,,CUR,PA,0.00,35100000.00,37500000.00,31453473.41,0.00,26667669.26,24-Dec,5.3,2.9,3.1,58.448,DEC,0,5.00% - 7.99%
2025,12,25,12/31/2025,1,BORROWER_4384,BORROWER_4384-2025-12,CEBU (NORTH) LENDING CENTER,VLG,TRANSPORTATION  AND  STORAGE ,SME Loans - Medium,Medium,Program Assistance to Support Alternative Driving Approaches,CEBU,Central Visayas,PASS,6,Fixed,TERM LOAN,Secured,MACHINERY & EQUIPMENT,JICA,Long Term,2222,,CUR,PA,0.00,35100000.00,37500000.00,31453473.41,0.00,21980716.35,2025-12,3,1.8,4.4,58.8488,DEC,0,5.00% - 7.99%
2022,12,13,12/31/2022,1,BORROWER_4386,BORROWER_4386-2022-12,KIDAPAWAN LENDING CENTER,SWMLG,TRANSPORTATION  AND  STORAGE ,SME Loans - Small,Small,Program Assistance to Support Alternative Driving Approaches,COTABATO,Soccsksargen,SPECIALLY MENTIONED,6,Fixed,TERM LOAN,Unsecured,(blank),JICA,Long Term,2557,,CUR,PA,0.00,44820000.00,0.00,14940000.00,747000.00,14940000.00,22-Dec,7.1,8.1,4.3,55.6839,DEC,0,5.00% - 7.99%
2023,12,17,12/31/2023,1,BORROWER_4386,BORROWER_4386-2023-12,KIDAPAWAN LENDING CENTER,SWMLG,TRANSPORTATION  AND  STORAGE ,SME Loans - Small,Small,Program Assistance to Support Alternative Driving Approaches,COTABATO,Soccsksargen,SPECIALLY MENTIONED,6,Fixed,TERM LOAN,Secured,MACHINERY & EQUIPMENT,JICA,Long Term,2153,,CUR,PA,0.00,134460000.00,63600000.00,44820000.00,0.00,41242430.78,23-Dec,5.54,3.9,3.1,55.5877,DEC,0,5.00% - 7.99%
2024,12,21,12/31/2024,1,BORROWER_4386,BORROWER_4386-2024-12,KIDAPAWAN LENDING CENTER,SWMLG,TRANSPORTATION  AND  STORAGE ,SME Loans - Small,Small,Program Assistance to Support Alternative Driving Approaches,COTABATO,Soccsksargen,SPECIALLY MENTIONED,6,Fixed,TERM LOAN,Secured,MACHINERY & EQUIPMENT,JICA,Long Term,2162,,CUR,PA,0.00,134460000.00,63600000.00,38207782.84,0.00,33563879.06,24-Dec,5.3,2.9,3.1,58.448,DEC,0,5.00% - 7.99%
2025,12,25,12/31/2025,1,BORROWER_4386,BORROWER_4386-2025-12,KIDAPAWAN LENDING CENTER,SWMLG,TRANSPORTATION  AND  STORAGE ,SME Loans - Small,Small,Program Assistance to Support Alternative Driving Approaches,COTABATO,Soccsksargen,SPECIALLY MENTIONED,6,Fixed,TERM LOAN,Secured,MACHINERY & EQUIPMENT,JICA,Medium Term,1765,,CUR,PA,0.00,44820000.00,31800000.00,32994999.75,0.00,26737327.34,2025-12,3,1.8,4.4,58.8488,DEC,0,5.00% - 7.99%
2023,12,17,12/31/2023,1,BORROWER_4387,BORROWER_4387-2023-12,GENERAL SANTOS LENDING CENTER,SWMLG,TRANSPORTATION  AND  STORAGE ,SME Loans - Small,Small,Program Assistance to Support Alternative Driving Approaches,SOUTH COTABATO,Soccsksargen,PASS,6,Fixed,TERM LOAN,Unsecured,(blank),JICA,Long Term,2557,,CUR,PA,0.00,159630000.00,0.00,10650000.00,0.00,10280000.00,23-Dec,5.54,3.9,3.1,55.5877,DEC,0,5.00% - 7.99%
2024,12,21,12/31/2024,1,BORROWER_4387,BORROWER_4387-2024-12,GENERAL SANTOS LENDING CENTER,SWMLG,TRANSPORTATION  AND  STORAGE ,SME Loans - Small,Small,Program Assistance to Support Alternative Driving Approaches,SOUTH COTABATO,Soccsksargen,PASS,6,Fixed,TERM LOAN,Unsecured,(blank),JICA,Long Term,2374,,CUR,PA,0.00,159630000.00,0.00,10280000.00,0.00,8948803.03,24-Dec,5.3,2.9,3.1,58.448,DEC,0,5.00% - 7.99%
2025,12,25,12/31/2025,1,BORROWER_4387,BORROWER_4387-2025-12,GENERAL SANTOS LENDING CENTER,SWMLG,TRANSPORTATION  AND  STORAGE ,SME Loans - Small,Small,Program Assistance to Support Alternative Driving Approaches,SOUTH COTABATO,Soccsksargen,PASS,6,Fixed,TERM LOAN,Secured,MACHINERY & EQUIPMENT,JICA,Long Term,2557,,CUR,PA,0.00,490500000.00,58050000.00,16640000.00,0.00,13894878.28,2025-12,3,1.8,4.4,58.8488,DEC,0,5.00% - 7.99%
2022,12,13,12/31/2022,1,BORROWER_4388,BORROWER_4388-2022-12,ILOILO LENDING CENTER,VLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,SME Loans - Medium,Medium,No Program,ILOILO,Western Visayas,SPECIALLY MENTIONED,8,Variable,REVOLVING CREDIT LINE,Secured,REAL ESTATE,DBP,Short Term,120,,CUR,PA,0.00,16000000.00,19596000.00,3000000.00,214989.01,3000000.00,22-Dec,7.1,8.1,4.3,55.6839,DEC,0,8.00% - 9.99%
2024,12,21,12/31/2024,1,BORROWER_4389,BORROWER_4389-2024-12,MALOLOS LENDING CENTER,NCLLG,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,Loans to Private Corp - Non Financial,Medium,No Program,BATAAN,Central Luzon,PASS,8,Variable,REVOLVING CREDIT LINE,Secured,REAL ESTATE,DBP,Short Term,90,,CUR,PA,0.00,10000000.00,22776800.00,7000000.00,0.00,7000000.00,24-Dec,5.3,2.9,3.1,58.448,DEC,0,8.00% - 9.99%
2025,12,25,12/31/2025,1,BORROWER_4389,BORROWER_4389-2025-12,MALOLOS LENDING CENTER,NCLLG,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,Loans to Private Corp - Non Financial,Medium,No Program,BATAAN,Central Luzon,PASS,7.8,Variable,REVOLVING CREDIT LINE,Secured,REAL ESTATE,DBP,Short Term,90,,CUR,PA,0.00,45000000.00,68330400.00,15000000.00,0.00,15000000.00,2025-12,3,1.8,4.4,58.8488,DEC,0,5.00% - 7.99%
2024,12,21,12/31/2024,1,BORROWER_4390,BORROWER_4390-2024-12,CORPORATE BANKING II DEPARTMENT,CBG,CONSTRUCTION,Loans to Private Corp - Non Financial,Large,No Program,METRO MANILA,National Capital Region,SPECIALLY MENTIONED,8.1,Variable,TERM LOAN,Unsecured,(blank),DBP,Long Term,3652,,CUR,PA,0.00,10200000000.00,0.00,1811877092.00,0.00,1811877092.00,24-Dec,5.3,2.9,3.1,58.448,DEC,0,8.00% - 9.99%
2025,12,25,12/31/2025,1,BORROWER_4390,BORROWER_4390-2025-12,CORPORATE BANKING II DEPARTMENT,CBG,CONSTRUCTION,Loans to Private Corp - Non Financial,Large,No Program,METRO MANILA,National Capital Region,PASS,8,Fixed,TERM LOAN,Unsecured,(blank),DBP,Long Term,3366,,CUR,PA,0.00,40800000000.00,0.00,4265793117.00,0.00,4265793117.00,2025-12,3,1.8,4.4,58.8488,DEC,0,8.00% - 9.99%
2022,12,13,12/31/2022,1,BORROWER_4392,BORROWER_4392-2022-12,BUTUAN LENDING CENTER,NMLG,CONSTRUCTION,Loans to Private Corp - Non Financial,Large,Infrastructure Contractor Support Program,AGUSAN DEL SUR,Caraga,SPECIALLY MENTIONED,5.5,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,148,,CUR,PA,0.00,50000000.00,0.00,28485800.00,0.00,28485800.00,22-Dec,7.1,8.1,4.3,55.6839,DEC,0,5.00% - 7.99%
2023,12,17,12/31/2023,1,BORROWER_4392,BORROWER_4392-2023-12,BUTUAN LENDING CENTER,NMLG,CONSTRUCTION,Loans to Private Corp - Non Financial,Large,Infrastructure Contractor Support Program,AGUSAN DEL SUR,Caraga,SPECIALLY MENTIONED,7.7,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,180,,CUR,PA,0.00,250000000.00,0.00,37400000.00,0.00,37400000.00,23-Dec,5.54,3.9,3.1,55.5877,DEC,0,5.00% - 7.99%
2024,12,21,12/31/2024,1,BORROWER_4392,BORROWER_4392-2024-12,BUTUAN LENDING CENTER,NMLG,CONSTRUCTION,Loans to Private Corp - Non Financial,Large,Infrastructure Contractor Support Program,AGUSAN DEL SUR,Caraga,PASS,8.8,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,180,,CUR,PA,0.00,150000000.00,0.00,26660000.00,0.00,26660000.00,24-Dec,5.3,2.9,3.1,58.448,DEC,0,8.00% - 9.99%
2025,12,25,12/31/2025,1,BORROWER_4392,BORROWER_4392-2025-12,BUTUAN LENDING CENTER,NMLG,CONSTRUCTION,Loans to Private Corp - Non Financial,Large,Infrastructure Contractor Support Program,AGUSAN DEL SUR,Caraga,PASS,8,Variable,REVOLVING CREDIT LINE,Secured,REAL ESTATE,DBP,Short Term,180,,CUR,PA,0.00,200000000.00,28382000.00,35371000.00,0.00,35371000.00,2025-12,3,1.8,4.4,58.8488,DEC,0,8.00% - 9.99%
2022,12,13,12/31/2022,1,BORROWER_4393,BORROWER_4393-2022-12,TUGUEGARAO LENDING CENTER,NCLLG,EDUCATION ,Loans to Private Corp - Non Financial,Medium," DBP Education Sector Support for Knowledge, Wisdom and Empowerment through Lending Assistance (ESKWELA) Progr",KALINGA,Cordillera Administrative Region,PASS,6.5,Variable,TERM LOAN,Secured,REAL ESTATE,DBP,Long Term,5479,,CUR,PA,0.00,23000000.00,49886000.00,10000000.00,0.00,10000000.00,22-Dec,7.1,8.1,4.3,55.6839,DEC,0,5.00% - 7.99%
2023,12,17,12/31/2023,1,BORROWER_4393,BORROWER_4393-2023-12,TUGUEGARAO LENDING CENTER,NCLLG,EDUCATION ,Loans to Private Corp - Non Financial,Medium," DBP Education Sector Support for Knowledge, Wisdom and Empowerment through Lending Assistance (ESKWELA) Progr",KALINGA,Cordillera Administrative Region,PASS,6.5,Variable,TERM LOAN,Secured,REAL ESTATE,DBP,Long Term,5111,,CUR,PA,0.00,69000000.00,149658000.00,22000000.00,0.00,21476190.48,23-Dec,5.54,3.9,3.1,55.5877,DEC,0,5.00% - 7.99%
2024,12,21,12/31/2024,1,BORROWER_4393,BORROWER_4393-2024-12,TUGUEGARAO LENDING CENTER,NCLLG,EDUCATION ,Loans to Private Corp - Non Financial,Medium," DBP Education Sector Support for Knowledge, Wisdom and Empowerment through Lending Assistance (ESKWELA) Progr",KALINGA,Cordillera Administrative Region,PASS,6.5,Variable,TERM LOAN,Secured,REAL ESTATE,DBP,Long Term,5111,,CUR,PA,0.00,69000000.00,149658000.00,22000000.00,0.00,19904761.92,24-Dec,5.3,2.9,3.1,58.448,DEC,0,5.00% - 7.99%
2025,12,25,12/31/2025,1,BORROWER_4393,BORROWER_4393-2025-12,TUGUEGARAO LENDING CENTER,NCLLG,EDUCATION ,Loans to Private Corp - Non Financial,Medium," DBP Education Sector Support for Knowledge, Wisdom and Empowerment through Lending Assistance (ESKWELA) Progr",KALINGA,Cordillera Administrative Region,PASS,8.5,Variable,TERM LOAN,Secured,REAL ESTATE,DBP,Long Term,4536,,CUR,PA,0.00,49500000.00,99772000.00,28005238.11,0.00,26766666.66,2025-12,3,1.8,4.4,58.8488,DEC,0,8.00% - 9.99%
2022,12,13,12/31/2022,1,BORROWER_4394,BORROWER_4394-2022-12,DAVAO LENDING CENTER,SWMLG,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,SME Loans - Small,Medium,MSME CENTER SEED,DAVAO DEL SUR,Davao,SPECIALLY MENTIONED,7.1,Fixed,TERM LOAN,Unsecured,(blank),DBP,Medium Term,1096,,CUR,PA,0.00,5000000.00,0.00,5000000.00,194250.00,5000000.00,22-Dec,7.1,8.1,4.3,55.6839,DEC,0,5.00% - 7.99%
2023,12,17,12/31/2023,1,BORROWER_4394,BORROWER_4394-2023-12,DAVAO LENDING CENTER,SWMLG,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,SME Loans - Small,Medium,MSME CENTER SEED,DAVAO DEL SUR,Davao,SPECIALLY MENTIONED,7.1,Fixed,TERM LOAN,Unsecured,(blank),DBP,Medium Term,1096,,CUR,PA,0.00,5000000.00,0.00,5000000.00,0.00,2999999.96,23-Dec,5.54,3.9,3.1,55.5877,DEC,0,5.00% - 7.99%
2024,12,21,12/31/2024,1,BORROWER_4394,BORROWER_4394-2024-12,DAVAO LENDING CENTER,SWMLG,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,SME Loans - Small,Medium,MSME CENTER SEED,DAVAO DEL SUR,Davao,SPECIALLY MENTIONED,7.1,Fixed,TERM LOAN,Unsecured,(blank),DBP,Medium Term,1096,,CUR,PA,0.00,8500000.00,0.00,8500000.00,0.00,4499245.95,24-Dec,5.3,2.9,3.1,58.448,DEC,0,5.00% - 7.99%
2025,12,25,12/31/2025,1,BORROWER_4394,BORROWER_4394-2025-12,DAVAO LENDING CENTER,SWMLG,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,SME Loans - Small,Medium,MSME CENTER SEED,DAVAO DEL SUR,Davao,PASS,9.7,Fixed,TERM LOAN,Secured,REM - AGRICULTURAL,DBP,Medium Term,1826,,CUR,PA,0.00,13500000.00,4564000.00,13500000.00,0.00,12500000.04,2025-12,3,1.8,4.4,58.8488,DEC,0,8.00% - 9.99%
2023,12,17,12/31/2023,1,BORROWER_4399,BORROWER_4399-2023-12,LEGAZPI LENDING CENTER,SLLG,TRANSPORTATION  AND  STORAGE ,SME Loans - Medium,Micro,Program Assistance to Support Alternative Driving Approaches,SORSOGON,Bicol,SPECIALLY MENTIONED,6,Fixed,TERM LOAN,Unsecured,(blank),JICA,Long Term,2557,,CUR,PA,0.00,36570000.00,0.00,36570000.00,3087881.29,34770000.00,23-Dec,5.54,3.9,3.1,55.5877,DEC,0,5.00% - 7.99%
