YEAR_ID,MONTH_ID,SEQ,CUTOFF_DATE,BORROWER_COUNT,BORROWER_CODE_NAME,JOINT,LENDING UNIT,LG,Major Industry,Account/Loan Type,Customer Size,Development Lending Program,Location,Region,Account Class,Interest Rate,Interest Type,Type of Facility,Collateral Type,Collateral Type Description,Source,Loan Term,No. of Days-Loan Term,Past Due Date,Loan Status,Area Code, NPL ,Sum of Sum of Approved Amount,Sum of Sum of Collateral Amount,Sum of Sum of Release Amount,Sum of Sum of Booked Reserves,Sum of Sum of Loan Portfolio,Month Name,Interest Rate Range,MONTH_YEAR
2024,12,21,12/31/2024,1,BORROWER_4177,BORROWER_4177-2024-12,KIDAPAWAN LENDING CENTER,SWMLG,PUBLIC ADMINISTRATION AND DEFENSE; COMPULSORY SOCIAL SECURITY,Loans to LGU,Large,Assistance for Economic and Social Development for LGUs Financing Program-bayanihan Interest Subsidy Fund,COTABATO,Soccsksargen,PASS,7.9,Variable,TERM LOAN,Unsecured,(blank),DBP,Long Term,3492,,CUR,PA,0,744959474.9,0,148991895,0,142275410.7,DEC,5.00% - 7.99%,24-Dec
2024,9,20,9/30/2024,1,BORROWER_4177,BORROWER_4177-2024-9,KIDAPAWAN LENDING CENTER,SWMLG,PUBLIC ADMINISTRATION AND DEFENSE; COMPULSORY SOCIAL SECURITY,Loans to LGU,Large,Assistance for Economic and Social Development for LGUs Financing Program-bayanihan Interest Subsidy Fund,COTABATO,Soccsksargen,PASS,7.9,Variable,TERM LOAN,Unsecured,(blank),DBP,Long Term,3492,,CUR,PA,0,744959474.9,0,148991895,0,146019500.4,SEPT,5.00% - 7.99%,24-Sep
2024,6,19,6/30/2024,1,BORROWER_4177,BORROWER_4177-2024-6,KIDAPAWAN LENDING CENTER,SWMLG,PUBLIC ADMINISTRATION AND DEFENSE; COMPULSORY SOCIAL SECURITY,Loans to LGU,Large,Assistance for Economic and Social Development for LGUs Financing Program-bayanihan Interest Subsidy Fund,COTABATO,Soccsksargen,PASS,7.9,Variable,TERM LOAN,Unsecured,(blank),DBP,Long Term,3683,,CUR,PA,0,595967579.9,0,118895781.1,0,115923386.6,JUN,5.00% - 7.99%,24-Jun
2024,3,18,3/31/2024,1,BORROWER_4177,BORROWER_4177-2024-3,KIDAPAWAN LENDING CENTER,SWMLG,PUBLIC ADMINISTRATION AND DEFENSE; COMPULSORY SOCIAL SECURITY,Loans to LGU,Large,Assistance for Economic and Social Development for LGUs Financing Program-bayanihan Interest Subsidy Fund,COTABATO,Soccsksargen,PASS,7.9,Variable,TERM LOAN,Unsecured,(blank),DBP,Long Term,3683,,CUR,PA,0,595967579.9,0,118895781.1,0,118895781.1,MAR,5.00% - 7.99%,24-Mar
2025,3,22,3/31/2025,1,BORROWER_4177,BORROWER_4177-2025-3,KIDAPAWAN LENDING CENTER,SWMLG,PUBLIC ADMINISTRATION AND DEFENSE; COMPULSORY SOCIAL SECURITY,Loans to LGU,Large,Assistance for Economic and Social Development for LGUs Financing Program-bayanihan Interest Subsidy Fund,COTABATO,Soccsksargen,PASS,7.9,Variable,TERM LOAN,Unsecured,(blank),DBP,Long Term,3492,,CUR,PA,0,744959474.9,0,148991895,0,134787231.1,MAR,5.00% - 7.99%,25-Mar
2022,6,11,6/30/2022,1,BORROWER_4179,BORROWER_4179-2022-6,CEBU (SOUTH) LENDING CENTER,VLG,MINING AND QUARRYING,SME Loans - Medium,Medium,No Program,CEBU,Central Visayas,PASS,2,Variable,REVOLVING CREDIT LINE,Unsecured,OTHERS/UNSECURED,DBP,Short Term,360,,CUR,PA,0,4400000,5010000,4400000,0,4400000,JUN,1.00% - 2.99%,22-Jun
2022,3,10,3/31/2022,1,BORROWER_4179,BORROWER_4179-2022-3,CEBU (SOUTH) LENDING CENTER,VLG,MINING AND QUARRYING,SME Loans - Medium,Medium,No Program,CEBU,Central Visayas,PASS,2,Variable,REVOLVING CREDIT LINE,Unsecured,OTHERS/UNSECURED,DBP,Short Term,360,,CUR,PA,0,4400000,5010000,4400000,0,4400000,MAR,1.00% - 2.99%,22-Mar
2021,12,9,12/31/2021,1,BORROWER_4180,BORROWER_4180-2021-12,DAVAO LENDING CENTER,SWMLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,Agricultural Loans,Large,No Program,DAVAO DEL SUR,Davao,SPECIALLY MENTIONED,5.5,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,178,,CUR,PA,0,300000000,0,33510345.08,0,33510345.08,DEC,5.00% - 7.99%,21-Dec
2022,12,13,12/31/2022,1,BORROWER_4180,BORROWER_4180-2022-12,DAVAO LENDING CENTER,SWMLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,Agricultural Loans,Large,No Program,DAVAO DEL SUR,Davao,SPECIALLY MENTIONED,6.25,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,179,,CUR,PA,0,3400000000,0,107177765.8,0,98827765.75,DEC,5.00% - 7.99%,22-Dec
2022,9,12,9/30/2022,1,BORROWER_4180,BORROWER_4180-2022-9,DAVAO LENDING CENTER,SWMLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,Agricultural Loans,Large,No Program,DAVAO DEL SUR,Davao,SPECIALLY MENTIONED,6.25,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,180,,CUR,PA,0,2600000000,0,109386142.6,0,99864497.4,SEPT,5.00% - 7.99%,22-Sep
2022,6,11,6/30/2022,1,BORROWER_4180,BORROWER_4180-2022-6,DAVAO LENDING CENTER,SWMLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,Agricultural Loans,Large,No Program,DAVAO DEL SUR,Davao,SPECIALLY MENTIONED,5.5,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,178,,CUR,PA,0,1700000000,0,99754497.16,0,99754497.16,JUN,5.00% - 7.99%,22-Jun
2022,3,10,3/31/2022,1,BORROWER_4180,BORROWER_4180-2022-3,DAVAO LENDING CENTER,SWMLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,Agricultural Loans,Large,No Program,DAVAO DEL SUR,Davao,SPECIALLY MENTIONED,5.5,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,178,,CUR,PA,0,1200000000,0,87227121.26,0,87227121.26,MAR,5.00% - 7.99%,22-Mar
2023,12,17,12/31/2023,1,BORROWER_4180,BORROWER_4180-2023-12,DAVAO LENDING CENTER,SWMLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,Agricultural Loans,Large,No Program,DAVAO DEL SUR,Davao,SPECIALLY MENTIONED,8.4,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,180,,CUR,PA,0,3900000000,0,119471411.3,0,119111411.3,DEC,8.00% - 9.99%,23-Dec
2023,9,16,9/30/2023,1,BORROWER_4180,BORROWER_4180-2023-9,DAVAO LENDING CENTER,SWMLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,Agricultural Loans,Large,No Program,DAVAO DEL SUR,Davao,SPECIALLY MENTIONED,8.4,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,180,,CUR,PA,0,3750000000,0,134604583.8,0,133004583.8,SEPT,8.00% - 9.99%,23-Sep
2023,6,15,6/30/2023,1,BORROWER_4180,BORROWER_4180-2023-6,DAVAO LENDING CENTER,SWMLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,Agricultural Loans,Large,No Program,DAVAO DEL SUR,Davao,SPECIALLY MENTIONED,8.5,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,180,,CUR,PA,0,3600000000,0,103538742.2,0,99604742.17,JUN,8.00% - 9.99%,23-Jun
2023,3,14,3/31/2023,1,BORROWER_4180,BORROWER_4180-2023-3,DAVAO LENDING CENTER,SWMLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,Agricultural Loans,Large,No Program,DAVAO DEL SUR,Davao,SPECIALLY MENTIONED,6.94,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,180,,CUR,PA,0,4800000000,0,106103425,0,99903425.01,MAR,5.00% - 7.99%,23-Mar
2024,12,21,12/31/2024,1,BORROWER_4180,BORROWER_4180-2024-12,DAVAO LENDING CENTER,SWMLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,Agricultural Loans,Large,No Program,DAVAO DEL SUR,Davao,SPECIALLY MENTIONED,8.65,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,180,,CUR,PA,0,3528082775,0,123081959.4,0,123081959.4,DEC,8.00% - 9.99%,24-Dec
2024,9,20,9/30/2024,1,BORROWER_4180,BORROWER_4180-2024-9,DAVAO LENDING CENTER,SWMLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,Agricultural Loans,Large,No Program,DAVAO DEL SUR,Davao,SPECIALLY MENTIONED,8.65,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,180,,CUR,PA,0,3756165549,0,147570524.5,0,146149576.5,SEPT,8.00% - 9.99%,24-Sep
2024,6,19,6/30/2024,1,BORROWER_4180,BORROWER_4180-2024-6,DAVAO LENDING CENTER,SWMLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,Agricultural Loans,Large,No Program,DAVAO DEL SUR,Davao,SPECIALLY MENTIONED,8.65,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,180,,CUR,PA,0,3758279745,0,146024759.9,0,145961867.7,JUN,8.00% - 9.99%,24-Jun
2024,3,18,3/31/2024,1,BORROWER_4180,BORROWER_4180-2024-3,DAVAO LENDING CENTER,SWMLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,Agricultural Loans,Large,No Program,DAVAO DEL SUR,Davao,SPECIALLY MENTIONED,8.3,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,178,,CUR,PA,0,3224270009,0,109032442.4,0,109032442.4,MAR,8.00% - 9.99%,24-Mar
2025,3,22,3/31/2025,1,BORROWER_4180,BORROWER_4180-2025-3,DAVAO LENDING CENTER,SWMLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,Agricultural Loans,Large,No Program,DAVAO DEL SUR,Davao,SPECIALLY MENTIONED,8.65,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,90,,CUR,PA,0,3190068979,0,104328801.8,0,103463301.8,MAR,8.00% - 9.99%,25-Mar
2022,12,13,12/31/2022,1,BORROWER_4182,BORROWER_4182-2022-12,TUGUEGARAO LENDING CENTER,NCLLG,CONSTRUCTION,Loans to Private Corp - Non Financial,Medium,Infrastructure Contractor Support Program,KALINGA,Cordillera Administrative Region,SPECIALLY MENTIONED,6.5,Variable,REVOLVING CREDIT LINE,Secured,REAL ESTATE,DBP,Short Term,179,,CUR,PA,0,90000000,10110000,30000000,0,30000000,DEC,5.00% - 7.99%,22-Dec
2022,9,12,9/30/2022,1,BORROWER_4182,BORROWER_4182-2022-9,TUGUEGARAO LENDING CENTER,NCLLG,CONSTRUCTION,Loans to Private Corp - Non Financial,Medium,Infrastructure Contractor Support Program,KALINGA,Cordillera Administrative Region,SPECIALLY MENTIONED,6.5,Variable,REVOLVING CREDIT LINE,Secured,REAL ESTATE,DBP,Short Term,175,,CUR,PA,0,90000000,10110000,30000000,0,30000000,SEPT,5.00% - 7.99%,22-Sep
2022,6,11,6/30/2022,1,BORROWER_4182,BORROWER_4182-2022-6,TUGUEGARAO LENDING CENTER,NCLLG,CONSTRUCTION,Loans to Private Corp - Non Financial,Medium,Infrastructure Contractor Support Program,KALINGA,Cordillera Administrative Region,SPECIALLY MENTIONED,6.5,Variable,REVOLVING CREDIT LINE,Secured,REAL ESTATE,DBP,Short Term,175,,CUR,PA,0,90000000,10110000,30000000,1500000,30000000,JUN,5.00% - 7.99%,22-Jun
2022,3,10,3/31/2022,1,BORROWER_4182,BORROWER_4182-2022-3,TUGUEGARAO LENDING CENTER,NCLLG,CONSTRUCTION,Loans to Private Corp - Non Financial,Medium,Infrastructure Contractor Support Program,KALINGA,Cordillera Administrative Region,SPECIALLY MENTIONED,6.5,Variable,REVOLVING CREDIT LINE,Secured,REAL ESTATE,DBP,Short Term,177,,CUR,PA,0,30000000,3370000,15260000,763000,15260000,MAR,5.00% - 7.99%,22-Mar
2023,12,17,12/31/2023,1,BORROWER_4182,BORROWER_4182-2023-12,TUGUEGARAO LENDING CENTER,NCLLG,CONSTRUCTION,Loans to Private Corp - Non Financial,Medium,Infrastructure Contractor Support Program,KALINGA,Cordillera Administrative Region,SPECIALLY MENTIONED,8.5,Variable,REVOLVING CREDIT LINE,Secured,REAL ESTATE,DBP,Short Term,120,,CUR,PA,0,90000000,10110000,28500000,0,28500000,DEC,8.00% - 9.99%,23-Dec
2023,9,16,9/30/2023,1,BORROWER_4182,BORROWER_4182-2023-9,TUGUEGARAO LENDING CENTER,NCLLG,CONSTRUCTION,Loans to Private Corp - Non Financial,Medium,Infrastructure Contractor Support Program,KALINGA,Cordillera Administrative Region,SPECIALLY MENTIONED,8.5,Variable,REVOLVING CREDIT LINE,Secured,REAL ESTATE,DBP,Short Term,91,,CUR,PA,0,90000000,10110000,29513000,0,29513000,SEPT,8.00% - 9.99%,23-Sep
2023,6,15,6/30/2023,1,BORROWER_4182,BORROWER_4182-2023-6,TUGUEGARAO LENDING CENTER,NCLLG,CONSTRUCTION,Loans to Private Corp - Non Financial,Medium,Infrastructure Contractor Support Program,KALINGA,Cordillera Administrative Region,SPECIALLY MENTIONED,8.25,Variable,REVOLVING CREDIT LINE,Secured,REAL ESTATE,DBP,Short Term,91,,CUR,PA,0,90000000,10110000,30000000,0,30000000,JUN,8.00% - 9.99%,23-Jun
2023,3,14,3/31/2023,1,BORROWER_4182,BORROWER_4182-2023-3,TUGUEGARAO LENDING CENTER,NCLLG,CONSTRUCTION,Loans to Private Corp - Non Financial,Medium,Infrastructure Contractor Support Program,KALINGA,Cordillera Administrative Region,SPECIALLY MENTIONED,6.5,Variable,REVOLVING CREDIT LINE,Secured,REAL ESTATE,DBP,Short Term,177,,CUR,PA,0,90000000,10110000,30000000,0,30000000,MAR,5.00% - 7.99%,23-Mar
2024,12,21,12/31/2024,1,BORROWER_4182,BORROWER_4182-2024-12,TUGUEGARAO LENDING CENTER,NCLLG,CONSTRUCTION,Loans to Private Corp - Non Financial,Medium,Infrastructure Contractor Support Program,KALINGA,Cordillera Administrative Region,SPECIALLY MENTIONED,8,Variable,REVOLVING CREDIT LINE,Secured,REAL ESTATE,DBP,Short Term,90,,CUR,PA,0,87000000,10110000,20163430,0,20163430,DEC,8.00% - 9.99%,24-Dec
2024,9,20,9/30/2024,1,BORROWER_4182,BORROWER_4182-2024-9,TUGUEGARAO LENDING CENTER,NCLLG,CONSTRUCTION,Loans to Private Corp - Non Financial,Medium,Infrastructure Contractor Support Program,KALINGA,Cordillera Administrative Region,SPECIALLY MENTIONED,8.3,Variable,REVOLVING CREDIT LINE,Secured,REAL ESTATE,DBP,Short Term,86,,CUR,PA,0,87000000,10110000,22963430,0,22963430,SEPT,8.00% - 9.99%,24-Sep
2024,6,19,6/30/2024,1,BORROWER_4182,BORROWER_4182-2024-6,TUGUEGARAO LENDING CENTER,NCLLG,CONSTRUCTION,Loans to Private Corp - Non Financial,Medium,Infrastructure Contractor Support Program,KALINGA,Cordillera Administrative Region,SPECIALLY MENTIONED,8.3,Variable,REVOLVING CREDIT LINE,Secured,REAL ESTATE,DBP,Short Term,90,,CUR,PA,0,87000000,10110000,25567700,0,25567700,JUN,8.00% - 9.99%,24-Jun
2024,3,18,3/31/2024,1,BORROWER_4182,BORROWER_4182-2024-3,TUGUEGARAO LENDING CENTER,NCLLG,CONSTRUCTION,Loans to Private Corp - Non Financial,Medium,Infrastructure Contractor Support Program,KALINGA,Cordillera Administrative Region,SPECIALLY MENTIONED,8.5,Variable,REVOLVING CREDIT LINE,Secured,REAL ESTATE,DBP,Short Term,150,,CUR,PA,0,90000000,10110000,27574700,0,27574700,MAR,8.00% - 9.99%,24-Mar
2025,3,22,3/31/2025,1,BORROWER_4182,BORROWER_4182-2025-3,TUGUEGARAO LENDING CENTER,NCLLG,CONSTRUCTION,Loans to Private Corp - Non Financial,Medium,Infrastructure Contractor Support Program,KALINGA,Cordillera Administrative Region,SPECIALLY MENTIONED,9,Variable,REVOLVING CREDIT LINE,Secured,REAL ESTATE,DBP,Short Term,87,,CUR,PA,0,68500000,10110000,18038730,0,17013430,MAR,8.00% - 9.99%,25-Mar
2021,12,9,12/31/2021,1,BORROWER_4185,BORROWER_4185-2021-12,CAGAYAN DE ORO LENDING CENTER,NMLG,CONSTRUCTION,Loans to Private Corp - Non Financial,Large,Infrastructure Contractor Support Program,MISAMIS ORIENTAL,Northern Mindanao,SPECIALLY MENTIONED,6,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,180,,CUR,PA,0,200000000,0,100000000,0,100000000,DEC,5.00% - 7.99%,21-Dec
2022,12,13,12/31/2022,1,BORROWER_4185,BORROWER_4185-2022-12,CAGAYAN DE ORO LENDING CENTER,NMLG,CONSTRUCTION,Loans to Private Corp - Non Financial,Large,Infrastructure Contractor Support Program,MISAMIS ORIENTAL,Northern Mindanao,PASS,6.25,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,178,,CUR,PA,0,200000000,0,100000000,0,100000000,DEC,5.00% - 7.99%,22-Dec
2022,9,12,9/30/2022,1,BORROWER_4185,BORROWER_4185-2022-9,CAGAYAN DE ORO LENDING CENTER,NMLG,CONSTRUCTION,Loans to Private Corp - Non Financial,Large,Infrastructure Contractor Support Program,MISAMIS ORIENTAL,Northern Mindanao,SPECIALLY MENTIONED,6.25,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,178,,CUR,PA,0,200000000,0,100000000,0,100000000,SEPT,5.00% - 7.99%,22-Sep
2022,6,11,6/30/2022,1,BORROWER_4185,BORROWER_4185-2022-6,CAGAYAN DE ORO LENDING CENTER,NMLG,CONSTRUCTION,Loans to Private Corp - Non Financial,Large,Infrastructure Contractor Support Program,MISAMIS ORIENTAL,Northern Mindanao,SPECIALLY MENTIONED,5.75,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,178,,CUR,PA,0,200000000,0,100000000,0,100000000,JUN,5.00% - 7.99%,22-Jun
2022,3,10,3/31/2022,1,BORROWER_4185,BORROWER_4185-2022-3,CAGAYAN DE ORO LENDING CENTER,NMLG,CONSTRUCTION,Loans to Private Corp - Non Financial,Large,Infrastructure Contractor Support Program,MISAMIS ORIENTAL,Northern Mindanao,SPECIALLY MENTIONED,6,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,180,,CUR,PA,0,200000000,0,100000000,0,100000000,MAR,5.00% - 7.99%,22-Mar
2023,12,17,12/31/2023,1,BORROWER_4185,BORROWER_4185-2023-12,CAGAYAN DE ORO LENDING CENTER,NMLG,CONSTRUCTION,Loans to Private Corp - Non Financial,Large,Infrastructure Contractor Support Program,MISAMIS ORIENTAL,Northern Mindanao,SPECIALLY MENTIONED,8.71,Variable,REVOLVING CREDIT LINE,Secured,REM - RESIDENTIAL,DBP,Short Term,180,,CUR,PA,0,400000000,8568000,95000000,0,95000000,DEC,8.00% - 9.99%,23-Dec
2023,9,16,9/30/2023,1,BORROWER_4185,BORROWER_4185-2023-9,CAGAYAN DE ORO LENDING CENTER,NMLG,CONSTRUCTION,Loans to Private Corp - Non Financial,Large,Infrastructure Contractor Support Program,MISAMIS ORIENTAL,Northern Mindanao,SPECIALLY MENTIONED,8.71,Variable,REVOLVING CREDIT LINE,Secured,REM - RESIDENTIAL,DBP,Short Term,180,,CUR,PA,0,400000000,8568000,95000000,0,95000000,SEPT,8.00% - 9.99%,23-Sep
2023,6,15,6/30/2023,1,BORROWER_4185,BORROWER_4185-2023-6,CAGAYAN DE ORO LENDING CENTER,NMLG,CONSTRUCTION,Loans to Private Corp - Non Financial,Large,Infrastructure Contractor Support Program,MISAMIS ORIENTAL,Northern Mindanao,SPECIALLY MENTIONED,7.5,Variable,REVOLVING CREDIT LINE,Secured,REM - RESIDENTIAL,DBP,Short Term,178,,CUR,PA,0,300000000,6426000,100000000,0,100000000,JUN,5.00% - 7.99%,23-Jun
2023,3,14,3/31/2023,1,BORROWER_4185,BORROWER_4185-2023-3,CAGAYAN DE ORO LENDING CENTER,NMLG,CONSTRUCTION,Loans to Private Corp - Non Financial,Large,Infrastructure Contractor Support Program,MISAMIS ORIENTAL,Northern Mindanao,SPECIALLY MENTIONED,7.5,Variable,REVOLVING CREDIT LINE,Secured,REM - RESIDENTIAL,DBP,Short Term,177,,CUR,PA,0,300000000,6426000,100000000,0,100000000,MAR,5.00% - 7.99%,23-Mar
2024,12,21,12/31/2024,1,BORROWER_4185,BORROWER_4185-2024-12,CAGAYAN DE ORO LENDING CENTER,NMLG,CONSTRUCTION,Loans to Private Corp - Non Financial,Large,Infrastructure Contractor Support Program,MISAMIS ORIENTAL,Northern Mindanao,PASS,8.71,Variable,REVOLVING CREDIT LINE,Secured,REM - RESIDENTIAL,DBP,Short Term,180,2/21/2024,PDO,NPA,84794000,300000000,6426000,84794000,16568578.01,84794000,DEC,8.00% - 9.99%,24-Dec
2024,9,20,9/30/2024,1,BORROWER_4185,BORROWER_4185-2024-9,CAGAYAN DE ORO LENDING CENTER,NMLG,CONSTRUCTION,Loans to Private Corp - Non Financial,Large,Infrastructure Contractor Support Program,MISAMIS ORIENTAL,Northern Mindanao,PASS,8.71,Variable,REVOLVING CREDIT LINE,Secured,REM - RESIDENTIAL,DBP,Short Term,180,2/21/2024,PDO,NPA,84794000,300000000,6426000,84794000,16568578.01,84794000,SEPT,8.00% - 9.99%,24-Sep
2024,6,19,6/30/2024,1,BORROWER_4185,BORROWER_4185-2024-6,CAGAYAN DE ORO LENDING CENTER,NMLG,CONSTRUCTION,Loans to Private Corp - Non Financial,Large,Infrastructure Contractor Support Program,MISAMIS ORIENTAL,Northern Mindanao,PASS,8.71,Variable,REVOLVING CREDIT LINE,Secured,REM - RESIDENTIAL,DBP,Short Term,180,2/21/2024,PDO,NPA,84794000,300000000,6426000,84794000,3878307.97,84794000,JUN,8.00% - 9.99%,24-Jun
2024,3,18,3/31/2024,1,BORROWER_4185,BORROWER_4185-2024-3,CAGAYAN DE ORO LENDING CENTER,NMLG,CONSTRUCTION,Loans to Private Corp - Non Financial,Large,Infrastructure Contractor Support Program,MISAMIS ORIENTAL,Northern Mindanao,PASS,8.71,Variable,REVOLVING CREDIT LINE,Secured,REM - RESIDENTIAL,DBP,Short Term,180,3/22/2024,PDO,PA,0,300000000,6426000,84794000,0,84794000,MAR,8.00% - 9.99%,24-Mar
2025,3,22,3/31/2025,1,BORROWER_4185,BORROWER_4185-2025-3,CAGAYAN DE ORO LENDING CENTER,NMLG,CONSTRUCTION,Loans to Private Corp - Non Financial,Large,Infrastructure Contractor Support Program,MISAMIS ORIENTAL,Northern Mindanao,PASS,8.71,Variable,REVOLVING CREDIT LINE,Secured,REM - RESIDENTIAL,DBP,Short Term,180,2/21/2024,PDO,NPA,84794000,300000000,6426000,84794000,16568578.01,84794000,MAR,8.00% - 9.99%,25-Mar
2022,12,13,12/31/2022,1,BORROWER_4187,BORROWER_4187-2022-12,LEGAZPI LENDING CENTER,SLLG,CONSTRUCTION,SME Loans - Medium,Medium,Infrastructure Contractor Support Program,MASBATE,Bicol,SPECIALLY MENTIONED,6.5,Fixed,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,114,,CUR,PA,0,40000000,0,13500000,0,13500000,DEC,5.00% - 7.99%,22-Dec
2022,9,12,9/30/2022,1,BORROWER_4187,BORROWER_4187-2022-9,LEGAZPI LENDING CENTER,SLLG,CONSTRUCTION,SME Loans - Medium,Medium,Infrastructure Contractor Support Program,MASBATE,Bicol,SPECIALLY MENTIONED,6.5,Fixed,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,178,,CUR,PA,0,40000000,0,13500000,675000,13500000,SEPT,5.00% - 7.99%,22-Sep
2022,6,11,6/30/2022,1,BORROWER_4187,BORROWER_4187-2022-6,LEGAZPI LENDING CENTER,SLLG,CONSTRUCTION,SME Loans - Medium,Medium,Infrastructure Contractor Support Program,MASBATE,Bicol,PASS,6.5,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,180,,CUR,PA,0,40000000,0,20000000,0,20000000,JUN,5.00% - 7.99%,22-Jun
2022,3,10,3/31/2022,1,BORROWER_4187,BORROWER_4187-2022-3,LEGAZPI LENDING CENTER,SLLG,CONSTRUCTION,SME Loans - Medium,Medium,Infrastructure Contractor Support Program,MASBATE,Bicol,PASS,6.5,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,180,,CUR,PA,0,20000000,0,12500000,0,12500000,MAR,5.00% - 7.99%,22-Mar
2023,3,14,3/31/2023,1,BORROWER_4187,BORROWER_4187-2023-3,LEGAZPI LENDING CENTER,SLLG,CONSTRUCTION,SME Loans - Medium,Medium,Infrastructure Contractor Support Program,MASBATE,Bicol,SPECIALLY MENTIONED,7.5,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,90,,CUR,PA,0,60000000,0,10000000,0,10000000,MAR,5.00% - 7.99%,23-Mar
2024,12,21,12/31/2024,1,BORROWER_4187,BORROWER_4187-2024-12,LEGAZPI LENDING CENTER,SLLG,CONSTRUCTION,SME Loans - Medium,Medium,Infrastructure Contractor Support Program,MASBATE,Bicol,PASS,9.5,Variable,REVOLVING CREDIT LINE,Secured,REM- COMMERCIAL,DBP,Short Term,178,,CUR,PA,0,2500000,5632000,2500000,0,2500000,DEC,8.00% - 9.99%,24-Dec
2024,9,20,9/30/2024,1,BORROWER_4187,BORROWER_4187-2024-9,LEGAZPI LENDING CENTER,SLLG,CONSTRUCTION,SME Loans - Medium,Medium,Infrastructure Contractor Support Program,MASBATE,Bicol,PASS,9.5,Variable,REVOLVING CREDIT LINE,Secured,REM- COMMERCIAL,DBP,Short Term,178,,CUR,PA,0,2500000,5632000,2500000,0,2500000,SEPT,8.00% - 9.99%,24-Sep
2024,6,19,6/30/2024,1,BORROWER_4187,BORROWER_4187-2024-6,LEGAZPI LENDING CENTER,SLLG,CONSTRUCTION,SME Loans - Medium,Medium,Infrastructure Contractor Support Program,MASBATE,Bicol,PASS,9.5,Variable,REVOLVING CREDIT LINE,Secured,REM- COMMERCIAL,DBP,Short Term,178,,CUR,PA,0,2500000,5632000,2500000,0,2500000,JUN,8.00% - 9.99%,24-Jun
2024,3,18,3/31/2024,1,BORROWER_4187,BORROWER_4187-2024-3,LEGAZPI LENDING CENTER,SLLG,CONSTRUCTION,SME Loans - Medium,Medium,Infrastructure Contractor Support Program,MASBATE,Bicol,PASS,9.5,Variable,REVOLVING CREDIT LINE,Secured,REM- COMMERCIAL,DBP,Short Term,178,,CUR,PA,0,2500000,5632000,2500000,0,2500000,MAR,8.00% - 9.99%,24-Mar
